order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,total_amount,status
O01561,C0062,P033,2024-02-11,2,2510.24,0,5020.48,delivered
O01562,C0109,P017,2024-11-22,5,4011.7,0,20058.5,delivered
O01563,C0031,P018,2024-11-01,10,3024.18,0,30241.8,delivered
O01564,C0100,P044,2024-04-12,1,160.62,0,160.62,delivered
O01565,C0063,P021,2024-06-01,1,3458.12,5,3285.21,shipped
O01566,C0166,P013,2024-08-11,1,1679.66,0,1679.66,delivered
O01567,C0098,P039,2024-12-30,10,1618.34,0,16183.4,delivered
O01568,C0144,P032,2024-08-24,10,1270.56,0,12705.6,delivered
O01569,C0130,P006,2024-11-10,3,2339.17,15,5964.88,shipped
O01570,C0176,P039,2024-11-13,1,1618.34,5,1537.42,delivered
O01571,C0093,P004,2024-07-20,3,1682.61,0,5047.83,shipped
O01572,C0143,P040,2024-01-28,2,2724.58,0,5449.16,delivered
O01573,C0196,P007,2024-02-19,1,4063.13,10,3656.82,delivered
O01574,C0102,P004,2024-10-26,1,1682.61,5,1598.48,shipped
O01575,C0015,P015,2024-10-14,2,1951.61,10,3512.9,delivered
O01576,C0070,P049,2024-06-03,5,3222.41,5,15306.45,shipped
O01577,C0002,P038,2024-04-12,2,466.31,0,932.62,delivered
O01578,C0183,P008,2024-05-06,2,2304.66,0,4609.32,delivered
O01579,C0154,P034,2024-03-03,1,1331.02,0,1331.02,delivered
O01580,C0059,P017,2024-10-06,5,4011.7,0,20058.5,shipped
O01581,C0136,P047,2024-03-15,1,3602.77,5,3422.63,delivered
O01582,C0198,P017,2024-12-24,1,4011.7,5,3811.11,delivered
O01583,C0092,P020,2024-10-28,3,1553.27,0,4659.81,shipped
O01584,C0122,P030,2024-02-24,3,1878.9,0,5636.7,processing
O01585,C0046,P002,2024-03-02,1,3948.93,5,3751.48,delivered
O01586,C0095,P003,2024-12-02,2,3152.43,5,5989.62,delivered
O01587,C0109,P010,2024-08-22,2,2591.45,0,5182.9,cancelled
O01588,C0110,P039,2024-09-14,5,1618.34,0,8091.7,processing
O01589,C0160,P030,2024-03-30,2,1878.9,5,3569.91,delivered
O01590,C0171,P026,2024-03-12,2,739.6,0,1479.2,shipped
O01591,C0095,P031,2024-11-26,1,2661.41,0,2661.41,cancelled
O01592,C0184,P013,2024-09-16,2,1679.66,10,3023.39,delivered
O01593,C0041,P024,2024-10-24,2,402.94,0,805.88,shipped
O01594,C0125,P005,2024-03-22,1,4073.13,0,4073.13,shipped
O01595,C0152,P037,2024-04-28,1,2276.64,20,1821.31,processing
O01596,C0075,P007,2024-03-30,5,4063.13,10,18284.08,delivered
O01597,C0130,P005,2024-05-08,1,4073.13,0,4073.13,processing
O01598,C0023,P034,2024-11-06,3,1331.02,5,3793.41,delivered
O01599,C0055,P024,2024-08-18,1,402.94,0,402.94,cancelled
O01600,C0173,P042,2024-05-09,1,3974.66,0,3974.66,shipped
O01601,C0070,P014,2024-08-10,3,4450.74,10,12017.0,processing
O01602,C0061,P006,2024-11-18,2,2339.17,20,3742.67,delivered
O01603,C0009,P010,2024-07-03,5,2591.45,10,11661.53,delivered
O01604,C0023,P026,2024-11-24,1,739.6,5,702.62,delivered
O01605,C0065,P043,2024-09-13,5,1028.86,0,5144.3,shipped
O01606,C0170,P010,2024-08-12,5,2591.45,0,12957.25,delivered
O01607,C0023,P043,2024-09-21,1,1028.86,0,1028.86,delivered
O01608,C0074,P004,2024-06-18,2,1682.61,0,3365.22,processing
O01609,C0092,P018,2024-07-02,1,3024.18,0,3024.18,processing
O01610,C0091,P005,2024-05-03,2,4073.13,15,6924.32,cancelled
O01611,C0153,P021,2024-01-30,1,3458.12,5,3285.21,processing
O01612,C0177,P037,2024-05-14,10,2276.64,5,21628.08,delivered
O01613,C0130,P018,2024-01-31,1,3024.18,0,3024.18,delivered
O01614,C0102,P004,2024-02-07,1,1682.61,10,1514.35,delivered
O01615,C0186,P003,2024-02-06,1,3152.43,15,2679.57,delivered
O01616,C0186,P006,2024-09-02,5,2339.17,15,9941.47,delivered
O01617,C0011,P007,2024-09-16,1,4063.13,0,4063.13,delivered
O01618,C0147,P021,2024-04-26,3,3458.12,0,10374.36,delivered
O01619,C0062,P041,2024-07-13,2,3567.68,5,6778.59,shipped
O01620,C0168,P037,2024-07-12,1,2276.64,5,2162.81,delivered
O01621,C0132,P042,2024-08-12,1,3974.66,0,3974.66,shipped
O01622,C0115,P027,2024-08-11,1,202.94,15,172.5,delivered
O01623,C0028,P044,2024-07-30,1,160.62,10,144.56,processing
O01624,C0163,P043,2024-01-08,1,1028.86,15,874.53,delivered
O01625,C0016,P005,2024-08-12,1,4073.13,0,4073.13,delivered
O01626,C0108,P045,2024-05-05,3,4024.19,20,9658.06,delivered
O01627,C0123,P037,2024-12-02,3,2276.64,0,6829.92,delivered
O01628,C0166,P015,2024-07-01,2,1951.61,15,3317.74,processing
O01629,C0137,P021,2024-10-09,10,3458.12,0,34581.2,shipped
O01630,C0160,P019,2024-10-04,1,1626.41,5,1545.09,delivered
O01631,C0127,P047,2024-02-10,2,3602.77,0,7205.54,delivered
O01632,C0159,P016,2024-10-10,1,2502.68,0,2502.68,delivered
O01633,C0045,P003,2024-12-23,10,3152.43,0,31524.3,shipped
O01634,C0035,P002,2024-01-18,2,3948.93,0,7897.86,delivered
O01635,C0094,P006,2024-11-08,1,2339.17,0,2339.17,delivered
O01636,C0119,P030,2024-04-24,2,1878.9,0,3757.8,delivered
O01637,C0134,P041,2024-06-05,1,3567.68,0,3567.68,shipped
O01638,C0007,P045,2024-06-21,3,4024.19,15,10261.68,processing
O01639,C0179,P015,2024-06-23,3,1951.61,10,5269.35,shipped
O01640,C0132,P004,2024-10-10,5,1682.61,0,8413.05,shipped
O01641,C0091,P041,2024-10-20,2,3567.68,10,6421.82,shipped
O01642,C0083,P012,2024-08-27,10,1804.15,10,16237.35,cancelled
O01643,C0041,P001,2024-12-15,1,4905.76,20,3924.61,delivered
O01644,C0080,P041,2024-10-19,1,3567.68,0,3567.68,shipped
O01645,C0112,P019,2024-11-30,3,1626.41,10,4391.31,shipped
O01646,C0037,P021,2024-06-13,2,3458.12,10,6224.62,processing
O01647,C0137,P036,2024-01-05,1,2471.25,0,2471.25,cancelled
O01648,C0147,P049,2024-04-21,5,3222.41,0,16112.05,delivered
O01649,C0025,P019,2024-10-09,5,1626.41,0,8132.05,delivered
O01650,C0058,P018,2024-05-21,3,3024.18,0,9072.54,delivered
O01651,C0073,P049,2024-11-12,1,3222.41,5,3061.29,delivered
O01652,C0197,P003,2024-09-16,1,3152.43,15,2679.57,delivered
O01653,C0011,P042,2024-02-01,3,3974.66,20,9539.18,cancelled
O01654,C0082,P002,2024-06-29,3,3948.93,5,11254.45,delivered
O01655,C0075,P027,2024-09-16,1,202.94,0,202.94,delivered
O01656,C0075,P015,2024-07-09,1,1951.61,10,1756.45,shipped
O01657,C0023,P050,2024-05-24,2,1742.23,0,3484.46,delivered
O01658,C0112,P026,2024-11-29,10,739.6,0,7396.0,cancelled
O01659,C0093,P047,2024-07-07,1,3602.77,0,3602.77,cancelled
O01660,C0179,P002,2024-04-18,1,3948.93,10,3554.04,delivered
O01661,C0155,P044,2024-04-20,3,160.62,0,481.86,delivered
O01662,C0198,P011,2024-11-28,1,1288.96,0,1288.96,delivered
O01663,C0070,P043,2024-10-21,2,1028.86,5,1954.83,shipped
O01664,C0163,P008,2024-09-27,5,2304.66,10,10370.97,shipped
O01665,C0198,P040,2024-06-11,2,2724.58,0,5449.16,processing
O01666,C0093,P017,2024-07-04,1,4011.7,0,4011.7,delivered
O01667,C0035,P017,2024-07-28,2,4011.7,0,8023.4,delivered
O01668,C0154,P005,2024-11-30,10,4073.13,0,40731.3,delivered
O01669,C0130,P016,2024-03-05,2,2502.68,15,4254.56,delivered
O01670,C0126,P044,2024-11-06,3,160.62,0,481.86,delivered
O01671,C0098,P008,2024-08-03,1,2304.66,5,2189.43,delivered
O01672,C0151,P049,2024-04-11,5,3222.41,15,13695.24,processing
O01673,C0004,P012,2024-05-14,1,1804.15,10,1623.74,shipped
O01674,C0145,P007,2024-01-18,1,4063.13,10,3656.82,delivered
O01675,C0052,P005,2024-09-28,1,4073.13,15,3462.16,processing
O01676,C0109,P010,2024-10-12,2,2591.45,0,5182.9,delivered
O01677,C0105,P026,2024-11-11,2,739.6,0,1479.2,shipped
O01678,C0023,P027,2024-07-28,10,202.94,5,1927.93,shipped
O01679,C0135,P020,2024-12-24,3,1553.27,0,4659.81,delivered
O01680,C0178,P039,2024-01-04,1,1618.34,5,1537.42,delivered
O01681,C0196,P036,2024-08-12,1,2471.25,0,2471.25,shipped
O01682,C0089,P007,2024-09-09,1,4063.13,0,4063.13,delivered
O01683,C0160,P044,2024-08-06,2,160.62,0,321.24,delivered
O01684,C0057,P011,2024-04-17,1,1288.96,0,1288.96,delivered
O01685,C0187,P024,2024-05-25,1,402.94,0,402.94,delivered
O01686,C0149,P034,2024-03-27,1,1331.02,0,1331.02,processing
O01687,C0184,P007,2024-12-07,10,4063.13,0,40631.3,delivered
O01688,C0168,P039,2024-01-15,3,1618.34,5,4612.27,delivered
O01689,C0164,P041,2024-01-04,3,3567.68,0,10703.04,processing
O01690,C0115,P015,2024-10-19,1,1951.61,0,1951.61,delivered
O01691,C0040,P036,2024-02-26,1,2471.25,10,2224.13,processing
O01692,C0036,P034,2024-09-09,5,1331.02,0,6655.1,processing
O01693,C0089,P008,2024-02-10,10,2304.66,10,20741.94,delivered
O01694,C0024,P024,2024-06-20,1,402.94,0,402.94,shipped
O01695,C0156,P005,2024-06-10,3,4073.13,15,10386.48,delivered
O01696,C0031,P040,2024-10-12,1,2724.58,5,2588.35,processing
O01697,C0010,P049,2024-05-05,2,3222.41,0,6444.82,delivered
O01698,C0068,P014,2024-03-18,1,4450.74,0,4450.74,delivered
O01699,C0152,P020,2024-11-21,1,1553.27,15,1320.28,cancelled
O01700,C0066,P001,2024-09-08,2,4905.76,5,9320.94,delivered
O01701,C0057,P003,2024-05-14,2,3152.43,5,5989.62,shipped
O01702,C0075,P049,2024-09-28,1,3222.41,5,3061.29,delivered
O01703,C0094,P016,2024-12-08,5,2502.68,0,12513.4,shipped
O01704,C0122,P045,2024-09-03,1,4024.19,0,4024.19,delivered
O01705,C0091,P032,2024-06-15,10,1270.56,0,12705.6,delivered
O01706,C0057,P036,2024-12-04,10,2471.25,0,24712.5,shipped
O01707,C0040,P037,2024-09-07,5,2276.64,5,10814.04,shipped
O01708,C0008,P020,2024-04-20,1,1553.27,15,1320.28,shipped
O01709,C0018,P042,2024-05-13,3,3974.66,5,11327.78,delivered
O01710,C0137,P033,2024-01-28,1,2510.24,0,2510.24,shipped
O01711,C0105,P049,2024-06-06,5,3222.41,0,16112.05,delivered
O01712,C0052,P041,2024-11-16,1,3567.68,0,3567.68,cancelled
O01713,C0186,P026,2024-10-03,1,739.6,0,739.6,shipped
O01714,C0119,P006,2024-06-19,3,2339.17,15,5964.88,shipped
O01715,C0168,P005,2024-09-22,3,4073.13,0,12219.39,delivered
O01716,C0050,P041,2024-04-27,1,3567.68,0,3567.68,delivered
O01717,C0117,P026,2024-10-10,2,739.6,10,1331.28,cancelled
O01718,C0010,P002,2024-09-26,3,3948.93,0,11846.79,delivered
O01719,C0149,P003,2024-06-03,1,3152.43,0,3152.43,shipped
O01720,C0080,P003,2024-03-04,1,3152.43,10,2837.19,delivered
O01721,C0124,P010,2024-05-18,5,2591.45,15,11013.66,delivered
O01722,C0154,P032,2024-10-04,1,1270.56,5,1207.03,delivered
O01723,C0178,P031,2024-11-06,1,2661.41,15,2262.2,shipped
O01724,C0131,P039,2024-06-03,3,1618.34,0,4855.02,delivered
O01725,C0084,P050,2024-07-11,2,1742.23,0,3484.46,delivered
O01726,C0126,P042,2024-05-25,1,3974.66,15,3378.46,delivered
O01727,C0079,P030,2024-09-11,1,1878.9,10,1691.01,cancelled
O01728,C0166,P007,2024-10-22,2,4063.13,20,6501.01,delivered
O01729,C0074,P034,2024-10-15,1,1331.02,0,1331.02,delivered
O01730,C0045,P049,2024-02-18,10,3222.41,5,30612.9,delivered
O01731,C0150,P044,2024-03-13,1,160.62,0,160.62,processing
O01732,C0159,P043,2024-01-31,3,1028.86,10,2777.92,delivered
O01733,C0097,P026,2024-01-19,5,739.6,0,3698.0,delivered
O01734,C0126,P001,2024-04-17,1,4905.76,10,4415.18,shipped
O01735,C0166,P038,2024-11-29,1,466.31,0,466.31,delivered
O01736,C0148,P039,2024-02-11,2,1618.34,15,2751.18,delivered
O01737,C0024,P030,2024-01-07,1,1878.9,0,1878.9,shipped
O01738,C0052,P014,2024-02-28,2,4450.74,0,8901.48,delivered
O01739,C0053,P049,2024-09-06,5,3222.41,0,16112.05,processing
O01740,C0130,P031,2024-03-01,1,2661.41,0,2661.41,delivered
O01741,C0087,P040,2024-07-09,1,2724.58,5,2588.35,delivered
O01742,C0092,P040,2024-11-10,3,2724.58,20,6538.99,delivered
O01743,C0183,P018,2024-04-17,2,3024.18,15,5141.11,cancelled
O01744,C0042,P012,2024-08-30,2,1804.15,0,3608.3,delivered
O01745,C0048,P037,2024-01-03,1,2276.64,0,2276.64,delivered
O01746,C0030,P041,2024-02-18,2,3567.68,0,7135.36,delivered
O01747,C0050,P005,2024-10-13,1,4073.13,15,3462.16,delivered
O01748,C0004,P014,2024-08-06,1,4450.74,5,4228.2,delivered
O01749,C0189,P031,2024-10-14,10,2661.41,5,25283.4,shipped
O01750,C0024,P044,2024-04-20,1,160.62,0,160.62,delivered
O01751,C0032,P010,2024-10-27,3,2591.45,5,7385.63,delivered
O01752,C0175,P044,2024-11-11,2,160.62,5,305.18,delivered
O01753,C0053,P001,2024-04-20,3,4905.76,0,14717.28,processing
O01754,C0046,P011,2024-01-01,1,1288.96,0,1288.96,processing
O01755,C0015,P010,2024-08-13,2,2591.45,0,5182.9,delivered
O01756,C0095,P039,2024-05-03,3,1618.34,5,4612.27,delivered
O01757,C0120,P037,2024-09-24,1,2276.64,0,2276.64,delivered
O01758,C0183,P015,2024-11-20,10,1951.61,10,17564.49,shipped
O01759,C0135,P042,2024-12-21,2,3974.66,10,7154.39,shipped
O01760,C0169,P033,2024-04-01,3,2510.24,0,7530.72,delivered
O01761,C0144,P027,2024-04-19,3,202.94,5,578.38,processing
O01762,C0060,P030,2024-01-06,1,1878.9,0,1878.9,delivered
O01763,C0061,P001,2024-06-17,2,4905.76,0,9811.52,delivered
O01764,C0081,P039,2024-11-06,10,1618.34,0,16183.4,shipped
O01765,C0194,P037,2024-12-22,1,2276.64,10,2048.98,delivered
O01766,C0016,P043,2024-08-29,5,1028.86,20,4115.44,shipped
O01767,C0150,P013,2024-11-27,2,1679.66,10,3023.39,processing
O01768,C0010,P028,2024-12-31,1,1850.64,0,1850.64,shipped
O01769,C0041,P006,2024-03-02,2,2339.17,0,4678.34,shipped
O01770,C0018,P024,2024-10-05,1,402.94,0,402.94,processing
O01771,C0197,P047,2024-06-19,3,3602.77,10,9727.48,processing
O01772,C0099,P012,2024-10-27,10,1804.15,10,16237.35,delivered
O01773,C0004,P031,2024-12-07,2,2661.41,5,5056.68,delivered
O01774,C0153,P011,2024-02-12,3,1288.96,0,3866.88,delivered
O01775,C0184,P014,2024-07-28,3,4450.74,0,13352.22,shipped
O01776,C0001,P021,2024-06-28,1,3458.12,0,3458.12,delivered
O01777,C0027,P043,2024-02-15,10,1028.86,0,10288.6,delivered
O01778,C0027,P013,2024-11-16,1,1679.66,20,1343.73,shipped
O01779,C0003,P015,2024-08-23,2,1951.61,0,3903.22,shipped
O01780,C0080,P021,2024-11-24,5,3458.12,15,14697.01,processing
O01781,C0041,P021,2024-12-27,1,3458.12,0,3458.12,delivered
O01782,C0171,P024,2024-04-06,2,402.94,0,805.88,delivered
O01783,C0093,P018,2024-05-15,3,3024.18,0,9072.54,delivered
O01784,C0113,P027,2024-09-24,3,202.94,0,608.82,shipped
O01785,C0053,P003,2024-10-26,10,3152.43,0,31524.3,delivered
O01786,C0065,P033,2024-12-15,1,2510.24,10,2259.22,delivered
O01787,C0153,P042,2024-05-17,5,3974.66,0,19873.3,shipped
O01788,C0083,P015,2024-01-17,2,1951.61,15,3317.74,delivered
O01789,C0191,P013,2024-08-27,2,1679.66,5,3191.35,delivered
O01790,C0118,P044,2024-06-14,10,160.62,10,1445.58,shipped
O01791,C0003,P012,2024-06-20,2,1804.15,0,3608.3,processing
O01792,C0059,P027,2024-08-27,1,202.94,5,192.79,shipped
O01793,C0136,P047,2024-10-21,2,3602.77,5,6845.26,shipped
O01794,C0146,P017,2024-07-10,1,4011.7,5,3811.11,delivered
O01795,C0124,P021,2024-04-29,1,3458.12,10,3112.31,processing
O01796,C0154,P007,2024-05-17,2,4063.13,20,6501.01,delivered
O01797,C0008,P012,2024-06-02,2,1804.15,15,3067.05,cancelled
O01798,C0160,P014,2024-10-17,10,4450.74,10,40056.66,delivered
O01799,C0104,P004,2024-06-07,10,1682.61,10,15143.49,delivered
O01800,C0107,P036,2024-08-23,1,2471.25,0,2471.25,delivered
O01801,C0055,P021,2024-04-04,1,3458.12,0,3458.12,delivered
O01802,C0028,P017,2024-10-11,1,4011.7,10,3610.53,delivered
O01803,C0147,P012,2024-08-29,1,1804.15,5,1713.94,delivered
O01804,C0066,P037,2024-08-25,3,2276.64,10,6146.93,shipped
O01805,C0030,P030,2024-03-09,1,1878.9,0,1878.9,delivered
O01806,C0090,P033,2024-09-30,2,2510.24,0,5020.48,delivered
O01807,C0178,P002,2024-11-07,1,3948.93,0,3948.93,delivered
O01808,C0112,P026,2024-01-01,2,739.6,5,1405.24,shipped
O01809,C0024,P050,2024-09-12,1,1742.23,0,1742.23,delivered
O01810,C0135,P006,2024-11-30,1,2339.17,0,2339.17,delivered
O01811,C0097,P030,2024-09-03,3,1878.9,0,5636.7,cancelled
O01812,C0130,P013,2024-12-15,1,1679.66,5,1595.68,delivered
O01813,C0026,P027,2024-02-21,3,202.94,5,578.38,delivered
O01814,C0004,P012,2024-10-21,1,1804.15,5,1713.94,shipped
O01815,C0003,P038,2024-12-09,3,466.31,0,1398.93,shipped
O01816,C0095,P033,2024-11-20,1,2510.24,0,2510.24,processing
O01817,C0140,P039,2024-08-30,1,1618.34,10,1456.51,processing
O01818,C0113,P008,2024-08-05,3,2304.66,5,6568.28,delivered
O01819,C0025,P011,2024-12-28,1,1288.96,5,1224.51,delivered
O01820,C0187,P036,2024-08-25,2,2471.25,0,4942.5,delivered
O01821,C0150,P036,2024-11-02,1,2471.25,5,2347.69,delivered
O01822,C0105,P020,2024-01-13,3,1553.27,5,4426.82,delivered
O01823,C0110,P032,2024-06-15,1,1270.56,0,1270.56,delivered
O01824,C0034,P027,2024-09-29,3,202.94,10,547.94,delivered
O01825,C0026,P041,2024-03-15,1,3567.68,5,3389.3,delivered
O01826,C0088,P027,2024-12-18,10,202.94,5,1927.93,processing
O01827,C0160,P043,2024-02-09,2,1028.86,0,2057.72,delivered
O01828,C0184,P049,2024-02-21,5,3222.41,0,16112.05,cancelled
O01829,C0025,P026,2024-06-03,10,739.6,0,7396.0,delivered
O01830,C0082,P050,2024-02-10,3,1742.23,10,4704.02,delivered
O01831,C0035,P014,2024-06-04,2,4450.74,5,8456.41,delivered
O01832,C0079,P004,2024-08-30,1,1682.61,0,1682.61,cancelled
O01833,C0088,P013,2024-12-09,1,1679.66,0,1679.66,delivered
O01834,C0058,P020,2024-07-27,1,1553.27,0,1553.27,shipped
O01835,C0198,P010,2024-08-24,1,2591.45,5,2461.88,cancelled
O01836,C0099,P007,2024-01-10,1,4063.13,10,3656.82,delivered
O01837,C0186,P020,2024-11-07,3,1553.27,10,4193.83,delivered
O01838,C0192,P045,2024-07-18,1,4024.19,0,4024.19,delivered
O01839,C0106,P026,2024-08-15,1,739.6,0,739.6,processing
O01840,C0152,P015,2024-03-28,2,1951.61,5,3708.06,delivered
O01841,C0009,P043,2024-11-19,10,1028.86,0,10288.6,cancelled
O01842,C0026,P015,2024-09-28,3,1951.61,0,5854.83,delivered
O01843,C0098,P034,2024-01-16,3,1331.02,0,3993.06,delivered
O01844,C0189,P027,2024-07-31,2,202.94,20,324.7,delivered
O01845,C0090,P042,2024-04-30,3,3974.66,0,11923.98,delivered
O01846,C0118,P045,2024-03-04,10,4024.19,0,40241.9,delivered
O01847,C0034,P043,2024-03-22,1,1028.86,10,925.97,cancelled
O01848,C0124,P042,2024-04-21,2,3974.66,0,7949.32,delivered
O01849,C0099,P028,2024-12-06,2,1850.64,15,3146.09,cancelled
O01850,C0192,P024,2024-09-29,2,402.94,0,805.88,processing
O01851,C0151,P036,2024-08-18,1,2471.25,0,2471.25,processing
O01852,C0124,P020,2024-06-20,1,1553.27,10,1397.94,shipped
O01853,C0031,P030,2024-08-02,2,1878.9,20,3006.24,delivered
O01854,C0192,P002,2024-03-11,2,3948.93,5,7502.97,delivered
O01855,C0025,P045,2024-07-28,2,4024.19,15,6841.12,delivered
O01856,C0080,P012,2024-08-29,2,1804.15,5,3427.89,cancelled
O01857,C0006,P045,2024-11-30,5,4024.19,0,20120.95,delivered
O01858,C0061,P012,2024-05-02,2,1804.15,0,3608.3,cancelled
O01859,C0063,P024,2024-02-03,1,402.94,15,342.5,delivered
O01860,C0143,P036,2024-11-04,1,2471.25,0,2471.25,delivered
O01861,C0057,P036,2024-02-26,2,2471.25,10,4448.25,processing
O01862,C0050,P017,2024-02-05,2,4011.7,0,8023.4,delivered
O01863,C0126,P040,2024-07-16,10,2724.58,0,27245.8,delivered
O01864,C0083,P041,2024-11-06,1,3567.68,5,3389.3,delivered
O01865,C0007,P034,2024-01-31,2,1331.02,0,2662.04,delivered
O01866,C0011,P028,2024-09-18,1,1850.64,5,1758.11,delivered
O01867,C0037,P007,2024-05-14,1,4063.13,10,3656.82,delivered
O01868,C0034,P012,2024-12-02,1,1804.15,0,1804.15,processing
O01869,C0148,P015,2024-06-17,1,1951.61,5,1854.03,delivered
O01870,C0150,P017,2024-06-24,3,4011.7,0,12035.1,delivered
O01871,C0140,P018,2024-10-31,2,3024.18,0,6048.36,delivered
O01872,C0159,P020,2024-07-08,1,1553.27,5,1475.61,shipped
O01873,C0096,P012,2024-06-05,2,1804.15,0,3608.3,delivered
O01874,C0093,P011,2024-12-21,3,1288.96,0,3866.88,shipped
O01875,C0120,P018,2024-01-15,2,3024.18,15,5141.11,delivered
O01876,C0046,P044,2024-07-05,1,160.62,10,144.56,shipped
O01877,C0157,P031,2024-03-28,2,2661.41,20,4258.26,shipped
O01878,C0178,P039,2024-07-10,1,1618.34,0,1618.34,cancelled
O01879,C0195,P012,2024-09-03,5,1804.15,0,9020.75,processing
O01880,C0004,P005,2024-06-07,1,4073.13,0,4073.13,delivered
O01881,C0184,P008,2024-07-01,2,2304.66,0,4609.32,delivered
O01882,C0193,P001,2024-09-25,5,4905.76,15,20849.48,shipped
O01883,C0113,P003,2024-02-20,1,3152.43,20,2521.94,delivered
O01884,C0087,P042,2024-10-02,10,3974.66,15,33784.61,cancelled
O01885,C0016,P034,2024-05-06,2,1331.02,0,2662.04,shipped
O01886,C0058,P050,2024-04-26,5,1742.23,5,8275.59,delivered
O01887,C0011,P045,2024-05-22,1,4024.19,0,4024.19,delivered
O01888,C0020,P010,2024-02-01,2,2591.45,0,5182.9,delivered
O01889,C0176,P037,2024-10-01,2,2276.64,15,3870.29,delivered
O01890,C0192,P005,2024-02-29,1,4073.13,0,4073.13,delivered
O01891,C0031,P041,2024-11-02,2,3567.68,0,7135.36,delivered
O01892,C0176,P033,2024-02-27,5,2510.24,10,11296.08,delivered
O01893,C0194,P014,2024-11-21,2,4450.74,5,8456.41,delivered
O01894,C0001,P018,2024-11-03,3,3024.18,0,9072.54,shipped
O01895,C0102,P039,2024-05-25,2,1618.34,20,2589.34,delivered
O01896,C0162,P017,2024-12-13,1,4011.7,5,3811.11,delivered
O01897,C0136,P008,2024-04-03,10,2304.66,0,23046.6,delivered
O01898,C0155,P037,2024-04-01,2,2276.64,0,4553.28,delivered
O01899,C0095,P007,2024-08-14,10,4063.13,0,40631.3,shipped
O01900,C0058,P014,2024-04-28,3,4450.74,0,13352.22,delivered
O01901,C0099,P040,2024-12-16,2,2724.58,0,5449.16,shipped
O01902,C0173,P011,2024-04-08,1,1288.96,10,1160.06,shipped
O01903,C0050,P047,2024-06-15,3,3602.77,20,8646.65,cancelled
O01904,C0197,P045,2024-05-17,3,4024.19,0,12072.57,delivered
O01905,C0095,P028,2024-06-19,1,1850.64,10,1665.58,processing
O01906,C0098,P034,2024-10-15,1,1331.02,0,1331.02,delivered
O01907,C0125,P004,2024-06-30,10,1682.61,5,15984.8,delivered
O01908,C0141,P019,2024-12-26,1,1626.41,0,1626.41,shipped
O01909,C0082,P020,2024-01-13,5,1553.27,0,7766.35,shipped
O01910,C0101,P042,2024-04-12,2,3974.66,10,7154.39,shipped
O01911,C0136,P019,2024-05-04,1,1626.41,0,1626.41,shipped
O01912,C0179,P037,2024-01-24,10,2276.64,10,20489.76,delivered
O01913,C0149,P017,2024-11-06,1,4011.7,5,3811.11,delivered
O01914,C0016,P049,2024-10-02,1,3222.41,0,3222.41,cancelled
O01915,C0034,P037,2024-02-07,1,2276.64,0,2276.64,shipped
O01916,C0127,P011,2024-10-28,5,1288.96,0,6444.8,delivered
O01917,C0027,P034,2024-10-20,1,1331.02,5,1264.47,shipped
O01918,C0169,P040,2024-12-19,5,2724.58,0,13622.9,shipped
O01919,C0021,P024,2024-07-03,10,402.94,15,3424.99,delivered
O01920,C0066,P013,2024-04-26,1,1679.66,0,1679.66,delivered
O01921,C0083,P018,2024-01-12,2,3024.18,0,6048.36,shipped
O01922,C0132,P031,2024-01-25,5,2661.41,10,11976.35,delivered
O01923,C0156,P028,2024-08-11,1,1850.64,20,1480.51,cancelled
O01924,C0101,P041,2024-10-21,2,3567.68,0,7135.36,delivered
O01925,C0024,P043,2024-10-12,1,1028.86,10,925.97,delivered
O01926,C0156,P006,2024-08-27,2,2339.17,5,4444.42,cancelled
O01927,C0023,P033,2024-08-26,5,2510.24,0,12551.2,processing
O01928,C0048,P050,2024-04-03,1,1742.23,5,1655.12,delivered
O01929,C0161,P033,2024-07-24,5,2510.24,5,11923.64,delivered
O01930,C0121,P002,2024-06-14,1,3948.93,0,3948.93,delivered
O01931,C0070,P044,2024-06-16,3,160.62,5,457.77,shipped
O01932,C0063,P043,2024-10-22,10,1028.86,0,10288.6,shipped
O01933,C0064,P021,2024-01-14,1,3458.12,5,3285.21,cancelled
O01934,C0011,P010,2024-02-05,2,2591.45,0,5182.9,delivered
O01935,C0073,P015,2024-03-24,1,1951.61,0,1951.61,delivered
O01936,C0067,P027,2024-08-13,1,202.94,0,202.94,cancelled
O01937,C0007,P034,2024-04-16,5,1331.02,0,6655.1,delivered
O01938,C0124,P014,2024-07-13,1,4450.74,5,4228.2,delivered
O01939,C0055,P039,2024-09-21,10,1618.34,0,16183.4,shipped
O01940,C0036,P038,2024-07-02,3,466.31,10,1259.04,delivered
O01941,C0060,P015,2024-09-16,10,1951.61,0,19516.1,delivered
O01942,C0034,P036,2024-07-13,1,2471.25,10,2224.13,delivered
O01943,C0031,P027,2024-06-07,1,202.94,10,182.65,delivered
O01944,C0196,P021,2024-12-25,1,3458.12,0,3458.12,shipped
O01945,C0121,P037,2024-05-20,1,2276.64,10,2048.98,processing
O01946,C0013,P011,2024-03-31,5,1288.96,5,6122.56,delivered
O01947,C0049,P010,2024-01-20,3,2591.45,0,7774.35,processing
O01948,C0200,P020,2024-07-31,1,1553.27,10,1397.94,delivered
O01949,C0055,P040,2024-12-08,10,2724.58,0,27245.8,processing
O01950,C0034,P012,2024-04-14,1,1804.15,0,1804.15,shipped
